model,accent,speaker,utt_id,text,synth,ref,evaluable,f0_rmse,mcd,wer,ppg_kl,aid_pred,aid_correct,cs_accent,speaker_sim,utmos
parler,Arabic,ZHAA,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Arabic/ZHAA/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0007.wav,True,143.28729880907107,9.653557623807725,0.0,0.5071578621864319,Canadian,False,0.2300458836785464,0.0687393397489877,3.2680773735046387
parler,Arabic,ZHAA,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Arabic/ZHAA/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0023.wav,True,195.5162131266247,9.94362254206978,0.1538461538461538,0.3288475275039673,Canadian,False,0.316116393762885,0.199322486486665,3.1413772106170654
parler,Arabic,ZHAA,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Arabic/ZHAA/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0268.wav,True,120.6181114657304,10.286836316962038,0.0,0.2484350800514221,American,False,0.3883140935957311,0.0558199570932365,2.497467517852783
parler,Arabic,ZHAA,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Arabic/ZHAA/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0319.wav,True,70.38102281221144,8.025776406367486,0.0,0.5298537611961365,American,False,0.3658047630732504,0.1618755962754198,3.436370372772217
parler,Arabic,ZHAA,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Arabic/ZHAA/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0323.wav,True,151.87714333192693,10.423027775198753,0.0833333333333333,0.4707571566104889,Canadian,False,0.3607335322943811,0.1213340605190086,3.182173490524292
parler,Arabic,ZHAA,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Arabic/ZHAA/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0344.wav,True,214.1296690127624,7.196776878814613,0.0,0.3281024694442749,NewZealand,False,0.3712039684673615,0.1814889885497045,3.358617067337036
parler,Indian,ASI,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/ASI/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ASI/wav/arctic_a0525.wav,True,310.0931616858115,8.375875364437158,0.0833333333333333,0.4614115059375763,English,False,0.0169433866932006,-0.0427858399552016,3.4989399909973145
parler,Indian,ASI,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/ASI/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ASI/wav/arctic_a0027.wav,True,119.3808431629033,10.97172036441692,0.0,0.2841163277626037,Canadian,False,0.2995750863437896,-0.0462063991417933,3.0939290523529053
parler,Indian,ASI,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/ASI/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ASI/wav/arctic_a0002.wav,True,352.2328775114554,9.113522945081804,0.375,0.5876067280769348,American,False,0.0945895970688224,0.0190187533040549,3.6221256256103516
parler,Indian,ASI,arctic_b0362,We threaten to be of the one mind before the voyage is completed.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/ASI/arctic_b0362.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ASI/wav/arctic_b0362.wav,True,151.39950693310888,9.80718164628358,0.0769230769230769,0.4272466003894806,American,False,0.2180754140530411,0.1987687489945833,3.1913816928863525
parler,Indian,ASI,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/ASI/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ASI/wav/arctic_a0007.wav,True,148.1280574279563,8.404267480691487,0.0,0.4198658466339111,English,False,0.0131957680552368,0.0134074136953264,3.284184455871582
parler,Indian,ASI,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/ASI/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ASI/wav/arctic_a0023.wav,True,170.68437684414394,8.617816958386136,0.1538461538461538,0.4298814535140991,American,False,0.1030454920550856,-0.0125494378518769,3.18320369720459
parler,Indian,ASI,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/ASI/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ASI/wav/arctic_a0268.wav,True,173.41338117977162,11.04972228019663,0.0769230769230769,0.340202271938324,American,False,0.1648569810729748,-0.0763408433891193,3.649548292160034
parler,Indian,ASI,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/ASI/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ASI/wav/arctic_a0319.wav,True,144.92623798964524,10.62053512353334,0.1111111111111111,0.6197186708450317,American,False,0.0880041652732328,0.0902303671841373,3.1748390197753906
parler,Indian,ASI,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/ASI/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ASI/wav/arctic_a0323.wav,True,366.5004893525414,5.284089370945223,0.0,0.3060968816280365,American,False,0.1096801266470953,0.054505884635526,2.853853702545166
parler,Indian,ASI,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/ASI/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ASI/wav/arctic_a0344.wav,True,209.17340536864015,10.619451770701003,0.0,0.3835178017616272,Australian,False,0.1132641250472292,-0.0527185097913423,3.7793192863464355
parler,Indian,RRBI,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/RRBI/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/RRBI/wav/arctic_a0525.wav,True,298.9035709219574,9.24855909966053,0.0833333333333333,0.4583069682121277,English,False,0.0251740058987575,0.1155577954987762,3.3188834190368652
parler,Indian,RRBI,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/RRBI/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/RRBI/wav/arctic_a0027.wav,True,168.9369188178905,12.585082776283407,0.0,0.4070253670215606,Canadian,False,0.1589380267245614,0.0067039890838576,3.2548742294311523
parler,Indian,RRBI,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/RRBI/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/RRBI/wav/arctic_a0002.wav,True,318.08751992127935,9.67166106421479,0.375,0.6815207004547119,American,False,0.0964074318005994,0.1877768271434474,3.2510547637939453
parler,Indian,RRBI,arctic_b0362,We threaten to be of the one mind before the voyage is completed.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/RRBI/arctic_b0362.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/RRBI/wav/arctic_b0362.wav,True,116.46440485046548,8.586000798856679,0.0769230769230769,0.5016008019447327,American,False,0.1493584388922891,0.2242264302397661,3.603732109069824
parler,Indian,RRBI,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/RRBI/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/RRBI/wav/arctic_a0007.wav,True,130.6616149721052,9.131209673648955,0.0,0.3680244386196136,English,False,-0.0099488720082437,0.2606722624661529,3.029236316680908
parler,Indian,RRBI,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/RRBI/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/RRBI/wav/arctic_a0023.wav,True,224.87784251202564,10.156021095889162,0.1538461538461538,0.2986113429069519,American,False,0.0811491592092228,0.0498660938809834,2.931791067123413
parler,Indian,RRBI,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/RRBI/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/RRBI/wav/arctic_a0268.wav,True,102.82776078032994,11.033094550901628,0.0769230769230769,0.3586108982563019,American,False,0.1301270507067411,0.2295317992438632,3.391066551208496
parler,Indian,RRBI,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/RRBI/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/RRBI/wav/arctic_a0319.wav,True,130.8157710578002,12.111125086322584,0.1111111111111111,0.8137157559394836,American,False,0.0320424215744664,0.190415207751566,3.0795698165893555
parler,Indian,RRBI,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/RRBI/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/RRBI/wav/arctic_a0323.wav,True,315.9493940615224,7.783389903835824,0.0,0.217192992568016,American,False,0.0948455353574434,0.2187315176411299,3.3627586364746094
parler,Indian,RRBI,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/RRBI/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/RRBI/wav/arctic_a0344.wav,True,230.81964172567575,9.170491149236756,0.0,0.3333278894424438,Australian,False,0.102530509101463,0.0306437512721301,3.4791038036346436
parler,Indian,SVBI,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/SVBI/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0525.wav,True,113.35518334139576,9.948159940964048,0.0,0.5635109543800354,American,False,0.1564607345475057,0.2445880953033013,2.4038171768188477
parler,Indian,SVBI,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/SVBI/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0027.wav,True,72.93073774577726,10.935038480927842,0.0,0.3390681445598602,American,False,0.2328702314211413,0.059868177991736,3.234713554382324
parler,Indian,SVBI,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/SVBI/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0002.wav,True,366.5668526817857,8.699189123433687,0.25,0.5351828336715698,American,False,0.1246255192637677,0.0791159906833175,3.2871882915496826
parler,Indian,SVBI,arctic_b0362,We threaten to be of the one mind before the voyage is completed.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/SVBI/arctic_b0362.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_b0362.wav,True,99.16896066119024,10.607753835660828,0.0,0.3752140700817108,American,False,0.1553690469566207,0.1821066311306616,3.6669411659240723
parler,Indian,SVBI,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/SVBI/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0007.wav,True,74.91079966851738,9.278983044838428,0.0,0.2962293326854706,American,False,0.1190865203175933,0.1311609873048366,3.1561458110809326
parler,Indian,SVBI,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/SVBI/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0023.wav,True,114.22144017706084,10.437904167803577,0.0,0.317941665649414,American,False,0.100795694061152,0.1861544488763471,3.518181562423706
parler,Indian,SVBI,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/SVBI/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0268.wav,True,184.1151285658014,12.113959339597471,0.0,0.3508708775043487,American,False,0.1828250370486651,0.125126691142285,3.12838077545166
parler,Indian,SVBI,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/SVBI/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0319.wav,True,78.90740112787843,11.593232256378524,0.1111111111111111,0.8639007210731506,American,False,0.222509617158825,0.1102137723587816,2.994537353515625
parler,Indian,SVBI,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/SVBI/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0323.wav,True,126.54550636899862,10.466962678436795,0.0833333333333333,0.2745050489902496,Australian,False,0.0300384800603746,0.1331674666173446,3.3137941360473633
parler,Indian,SVBI,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/SVBI/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0344.wav,True,198.9157803813691,11.3802699648787,0.0,0.3300411999225616,American,False,0.1190426042509878,0.1599458288782061,2.9092955589294434
parler,Indian,TNI,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/TNI/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0525.wav,True,357.80225843383226,8.707506038161462,0.0,0.4531981348991394,American,False,0.1257330277349665,0.1138154166026055,2.8412575721740723
parler,Indian,TNI,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/TNI/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0027.wav,True,151.5684663774098,10.688912239456709,0.0,0.3313323557376861,American,False,0.1112218146198216,-0.0853926458379125,3.2046420574188232
parler,Indian,TNI,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/TNI/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0002.wav,True,94.21376324007286,8.805514260267271,0.25,0.6308848857879639,American,False,0.0921257540809868,0.0447697259911259,3.1793365478515625
parler,Indian,TNI,arctic_b0362,We threaten to be of the one mind before the voyage is completed.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/TNI/arctic_b0362.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_b0362.wav,True,90.70971716472332,9.767442318362194,0.0,0.5392847657203674,American,False,0.1889197757617511,0.1064726993045929,3.789557456970215
parler,Indian,TNI,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/TNI/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0007.wav,True,146.3561746908201,9.187932536718357,0.0,0.3552801012992859,American,False,0.1125375709390587,0.0668057907788227,2.7708709239959717
parler,Indian,TNI,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/TNI/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0023.wav,True,89.90034943831783,11.038639954666335,0.0,0.3206981122493744,American,False,0.1000554124031893,0.0125971547938167,3.393162727355957
parler,Indian,TNI,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/TNI/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0268.wav,True,149.51519829284226,10.37276964203769,0.0,0.4033120572566986,American,False,0.1032764751326383,0.0811813247933394,3.149970531463623
parler,Indian,TNI,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/TNI/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0319.wav,True,635.7550939423797,9.985074341185433,0.1111111111111111,0.7060142159461975,American,False,0.1422686569538934,0.2149007255216823,2.6717913150787354
parler,Indian,TNI,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/TNI/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0323.wav,True,78.75981721849132,9.09088808310155,0.0833333333333333,0.3514811992645263,Australian,False,0.0336806332140155,-0.0618273438391249,3.2919957637786865
parler,Indian,TNI,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Indian/TNI/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0344.wav,True,439.9116072828977,9.972171767363188,0.0,0.3905272185802459,American,False,0.110293062630167,-0.0345542172522581,3.469667911529541
parler,Korean,HJK,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Korean/HJK/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HJK/wav/arctic_a0525.wav,True,237.11244327738703,12.505108916481008,0.0833333333333333,0.592725932598114,American,False,0.6370438849514274,0.1084123826705345,2.6848249435424805
parler,Korean,HJK,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Korean/HJK/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HJK/wav/arctic_a0027.wav,True,106.66980958013424,9.780409392182156,0.0,0.277070552110672,Australian,False,0.6129619074390477,-0.0747704348692462,2.6103670597076416
parler,Korean,HJK,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Korean/HJK/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HJK/wav/arctic_a0002.wav,True,61.3982376762037,9.88840788272411,0.25,0.2857101857662201,English,False,0.2291913390328162,0.0077362828830114,2.9386417865753174
parler,Korean,HJK,arctic_b0362,We threaten to be of the one mind before the voyage is completed.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Korean/HJK/arctic_b0362.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HJK/wav/arctic_b0362.wav,True,124.6931718129514,10.772736043056105,0.0769230769230769,0.4598400890827179,American,False,0.5349472689487661,0.0085747021030318,3.341989040374756
parler,Korean,HJK,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Korean/HJK/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HJK/wav/arctic_a0007.wav,True,327.9745534219197,9.281325882176064,0.0909090909090909,0.2937041521072387,American,False,0.7208715169077635,0.0724996641282109,3.25612211227417
parler,Korean,HJK,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Korean/HJK/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HJK/wav/arctic_a0023.wav,True,152.537082446377,9.393767906851146,0.0,0.2352627366781234,American,False,0.5352452732010281,0.0042119754398327,3.3131799697875977
parler,Korean,HJK,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Korean/HJK/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HJK/wav/arctic_a0268.wav,True,110.78367774999158,10.83589296933027,0.0,0.2786040008068084,American,False,0.4165254333558297,0.0146658496811531,3.166809320449829
parler,Korean,HJK,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Korean/HJK/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HJK/wav/arctic_a0319.wav,True,201.82868431857057,9.759101475087004,0.0,0.4973617196083069,Canadian,False,0.641643650297764,0.0114026730184199,3.153529167175293
parler,Korean,HJK,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Korean/HJK/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HJK/wav/arctic_a0323.wav,True,130.9025274703022,11.139468732594809,0.0833333333333333,0.444744199514389,Canadian,False,0.6228441236140302,-0.0969237857957692,3.378347635269165
parler,Korean,HJK,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Korean/HJK/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HJK/wav/arctic_a0344.wav,True,182.9580845830151,11.230107377447151,0.0,0.2297449111938476,American,False,0.5820037700776117,0.0357847692316598,3.348320245742798
parler,Korean,HKK,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Korean/HKK/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HKK/wav/arctic_a0525.wav,True,175.3287310580505,10.257406719646172,0.0833333333333333,0.4188741445541382,Canadian,False,0.3818907348720639,0.0375525705660701,2.9550490379333496
parler,Korean,HKK,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Korean/HKK/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HKK/wav/arctic_a0027.wav,True,340.28648943925896,9.263039493064069,0.0,0.4197728037834167,Canadian,False,0.5240828278318539,0.1318732992753325,3.380561590194702
parler,Korean,HKK,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Korean/HKK/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HKK/wav/arctic_a0002.wav,True,378.4747511458352,10.704621885354966,0.375,0.2549421191215515,Canadian,False,0.3858162151839468,0.1179705857107948,3.2940268516540527
parler,Korean,HKK,arctic_b0362,We threaten to be of the one mind before the voyage is completed.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Korean/HKK/arctic_b0362.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HKK/wav/arctic_b0362.wav,True,114.8540369953376,11.309819207599665,0.0,0.3743765652179718,American,False,0.2389191784371988,0.0672946750393249,3.0804948806762695
parler,Korean,HKK,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Korean/HKK/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HKK/wav/arctic_a0007.wav,True,680.7670517892618,10.08984570020243,0.0,0.5894673466682434,American,False,0.1922117181752164,0.0826341606072151,3.2155611515045166
parler,Korean,HKK,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Korean/HKK/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HKK/wav/arctic_a0023.wav,True,210.01655563879743,8.42572238537935,0.1538461538461538,0.3894471824169159,Scottish,False,0.530201413417333,0.142224212059156,3.1821115016937256
parler,Korean,HKK,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Korean/HKK/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HKK/wav/arctic_a0268.wav,True,503.7190500228596,15.02915565406584,0.0,0.5231645107269287,American,False,0.3575801792293002,0.1220825823546234,2.930354118347168
parler,Korean,HKK,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/parler-tts/outputs/parler/Korean/HKK/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/HKK/wav/arctic_a0319.wav,True,131.6797947497024,11.947310165499314,0.1111111111111111,0.7586812376976013,American,False,0.410819085244868,-0.0180814104526391,3.3149302005767822
